"timestamp","tablet_id","lat","lon","activity"
"2019-07-01 05:56:49+00","CH184703941","48.8949366666667","2.224655","Rue"
"2019-07-01 05:58:21+00","CH184703941","48.8950116666667","2.224775","Bureau"
"2019-07-01 05:58:51+00","CH184703941","48.8950116666667","2.224775","Bureau"
"2019-07-01 17:50:04+00","CH184703941","48.8420083333333","2.27836166666667","Rue"
"2019-07-01 17:50:35+00","CH184703941","48.8420766666667","2.278235","Rue"
"2019-07-01 17:52:06+00","CH184703941","48.8419616666667","2.278455","Métro"
"2019-07-01 17:52:36+00","CH184703941","48.8418733333333","2.27841333333333","Métro"
"2019-07-01 18:04:19+00","CH184703941","48.8420066666667","2.27843166666667","Train"
"2019-07-01 18:04:50+00","CH184703941","48.8420216666667","2.278425","Train"
"2019-07-01 18:31:17+00","CH184703941","48.8421216666667","2.27837833333333","Rue"
"2019-07-01 18:31:47+00","CH184703941","48.8422166666667","2.27832666666667","Rue"
"2019-07-01 18:53:08+00","CH184703941","48.8422466666667","2.27818","Domicile"
"2019-07-01 18:53:39+00","CH184703941","48.84197","2.27831","Domicile"
"2019-07-02 05:03:02+00","CH184703941","48.8949316666667","2.224595","Rue"
"2019-07-02 05:03:32+00","CH184703941","48.8949316666667","2.224595","Rue"
"2019-07-02 05:07:07+00","CH184703941","48.8949316666667","2.224595","Bus"
"2019-07-02 05:07:37+00","CH184703941","48.8949316666667","2.224595","Bus"
"2019-07-02 05:29:29+00","CH184703941","48.89496","2.224815","Métro"
"2019-07-02 05:29:59+00","CH184703941","48.89496","2.224815","Métro"
"2019-07-02 05:41:12+00","CH184703941","48.8949583333333","2.22463166666667","Rue"
"2019-07-02 05:41:42+00","CH184703941","48.8949716666667","2.22475833333333","Rue"
"2019-07-02 05:44:15+00","CH184703941","48.8950666666667","2.22472833333333","Bureau"
"2019-07-02 05:44:45+00","CH184703941","48.8950666666667","2.22472833333333","Bureau"
"2019-07-02 17:13:24+00","CH184703941","48.8420383333333","2.27819666666667","Métro"
"2019-07-02 17:13:55+00","CH184703941","48.842","2.27845666666667","Métro"
"2019-07-02 17:42:10+00","CH184703941","48.8420583333333","2.27837666666667","Train"
"2019-07-02 17:42:41+00","CH184703941","48.8420033333333","2.27843333333333","Train"
"2019-07-02 17:52:20+00","CH184703941","48.8419516666667","2.278555","Rue"
"2019-07-02 17:52:51+00","CH184703941","48.84193","2.27859166666667","Rue"
"2019-07-02 18:06:05+00","CH184703941","48.8416133333333","2.27847166666667","Domicile"
"2019-07-02 18:06:35+00","CH184703941","48.84186","2.27848666666667","Domicile"
"2019-07-03 04:44:22+00","CH184703941","48.8949216666667","2.22464333333333","Rue"
"2019-07-03 04:44:53+00","CH184703941","48.8949216666667","2.22464333333333","Rue"
"2019-07-03 04:47:25+00","CH184703941","48.8949216666667","2.22464333333333","Métro"
"2019-07-03 04:47:56+00","CH184703941","48.8949216666667","2.22464333333333","Métro"
"2019-07-03 05:25:03+00","CH184703941","48.8948866666667","2.22476833333333","Rue"
"2019-07-03 05:25:34+00","CH184703941","48.8948866666667","2.22476833333333","Rue"
"2019-07-03 05:28:07+00","CH184703941","48.8949516666667","2.22473833333333","Bureau"
"2019-07-03 05:28:38+00","CH184703941","48.89482","2.22451333333333","Bureau"
"2019-07-03 23:17:18+00","CH184703941","48.842245","2.27832666666667","Voiture"
"2019-07-03 23:17:49+00","CH184703941","48.8421916666667","2.27836166666667","Voiture"
"2019-07-04 06:31:13+00","CH184703941","48.895145","2.22459833333333","Rue"
"2019-07-04 06:31:44+00","CH184703941","48.89505","2.22463166666667","Rue"
"2019-07-04 06:36:19+00","CH184703941","48.8950783333333","2.22457833333333","Métro"
"2019-07-04 06:36:50+00","CH184703941","48.8950783333333","2.22457833333333","Métro"
"2019-07-04 07:12:30+00","CH184703941","48.8948083333333","2.22457833333333","Rue"
"2019-07-04 07:16:03+00","CH184703941","48.8947466666667","2.22456166666667","Bureau"
"2019-07-04 07:16:34+00","CH184703941","48.8947466666667","2.22456166666667","Bureau"
"2019-07-04 17:44:26+00","CH184703941","48.841415","2.27878666666667","Rue"
"2019-07-04 17:57:33+00","CH184703941","48.8412083333333","2.27924166666667","Domicile"
"2019-07-05 05:04:18+00","CH184703941","48.8948966666667","2.22479666666667","Rue"
"2019-07-05 05:04:48+00","CH184703941","48.8948966666667","2.22479666666667","Rue"
"2019-07-05 05:05:19+00","CH184703941","48.8948966666667","2.22479666666667","Bus"
"2019-07-05 05:05:50+00","CH184703941","48.8949216666667","2.22463833333333","Bus"
